Config_ID,Score,CAGR%,Sharpe,Sortino,MaxDD%,Calmar,Volatility%,WinRate%,BestRebalance,Regime_Diversity,N_Regimes_Used,Regime_Changes,Avg_Duration,Degradation%,Test_LogL,Test_BIC,n_stocks,n_indices,vol_window,Features,Regimes,Decision
5,952.9173669464828,12.400100227611821,0.7302178863779787,1.0186484426786004,-22.91012413367701,0.5412498053375514,14.810289972869894,54.77463712757831,quarterly,0.7298809475126836,3,380,3.438320209973753,-4.897248344754428,-15772.159559068548,37013.789319277836,7,0,10,Ret+Vol+RSI+Mom+MB,Sideways|Bull|Bear,○ ACCEPTABLE
34,954.3532467471533,12.19439370343316,0.7288076589198367,1.0202631950160348,-22.677255970602033,0.5377367402494166,14.531151765130515,54.55938697318008,quarterly,0.7417565944409009,3,369,3.5297297297297296,6.276465152321692,-11606.850215368675,29175.896332211378,7,3,30,Ret+Vol+MB,Bull|Sideways|Bear,○ ACCEPTABLE
17,965.7074277671552,12.318593005836554,0.7361524670774147,1.0273161448233192,-23.861355035539717,0.5162570603173593,14.538495043894233,54.32950191570881,monthly,0.7237935051397015,3,381,3.418848167539267,-5.199259742979311,-15734.388752721448,36935.91742953822,7,0,30,Ret+Vol+RSI+Mom+MB,Bull|Sideways|Bear,○ ACCEPTABLE
66,968.2127983499283,11.663205815189471,0.7177747927097748,1.0132908464902057,-22.471700050779305,0.5190175104168409,13.984575828700086,54.02298850574713,quarterly,0.8717355305199058,3,137,9.46376811594203,13.712842835241418,-5773.658786178031,16540.92569200218,10,3,30,Ret+Vol,Bull|Sideways|Bear,○ ACCEPTABLE
39,973.2842426085635,12.236762212905239,0.7298530768238819,1.0218883398613658,-22.742530127063066,0.5380563263866488,14.569749486675839,54.69824293353705,quarterly,0.8015151935931571,3,168,7.7514792899408285,-13.418828849465875,-7617.742067256321,18939.219861269365,10,0,10,Ret+Vol+RSI,Bull|Sideways|Bear,○ ACCEPTABLE
37,979.4246912719095,12.84302260917707,0.7492284349288342,1.0466910422233078,-22.677394607874703,0.5663358966606041,14.996633755362549,55.15660809778456,quarterly,0.7377191513829221,3,120,10.826446280991735,-13.10200530483751,-9387.48561689122,23318.507503234,10,0,10,Ret+Vol+RSI+Mom,Bear|Sideways|Bull,○ ACCEPTABLE
45,995.9675815962865,10.9571474825368,0.7483421753815166,1.0939783228341744,-25.947925888260148,0.42227450200535066,12.264295330502359,54.322876817138486,weekly,0.81732749853677,3,130,9.98473282442748,-13.622487294900724,-7501.300777358864,18705.548893238574,10,0,20,Ret+Vol+RSI,Bull|Bear|Sideways,○ ACCEPTABLE
43,997.1453705527907,12.275575023214792,0.7327977128402889,1.0263087384713445,-22.531424465096148,0.5448201928924252,14.556232425012125,54.85845447589901,quarterly,0.8074378445951845,3,119,10.9,-14.196573645538937,-9019.374329332084,22581.31777743102,10,0,20,Ret+Vol+RSI+Mom,Bear|Sideways|Bull,○ ACCEPTABLE
49,1016.4042382191844,11.755431321153997,0.8146919127403967,1.2154509953243007,-22.92067104006814,0.5128746580152066,12.125094745067678,54.17624521072797,weekly,0.8189383289447679,3,120,10.793388429752065,-15.46865309526671,-8892.697707743868,22326.995903614163,10,0,30,Ret+Vol+RSI+Mom,Bear|Bull|Sideways,○ ACCEPTABLE
4,1047.0077100357867,11.85968951742813,0.7133185031944212,0.9960569713875093,-22.827451393313993,0.5195362948358638,14.4012926503007,54.46906035141329,quarterly,0.786721289742717,3,464,2.817204301075269,-7.277876289377633,-10507.990672441947,24719.717071640614,7,0,10,Ret+Vol+MB,Bear|Sideways|Bull,○ ACCEPTABLE
