Date,Buy & Hold 60/40,Bond Only 100%,Buy Stock and Hold 100%,Regime-Based (regime_change),Regime-Based (weekly),Regime-Based (monthly),Regime-Based (quarterly)
2023-05-02,153938.1459411341,102314.9066219932,195780.7892841641,169895.37626643537,164432.9975274322,171226.12671324512,174272.82156114338
2023-05-03,153624.60404026654,102885.98793986913,194410.6555949543,169035.14885429115,163502.14491071927,170198.8341236877,173349.8516266591
2023-05-04,152353.2431694825,101869.62511459812,193007.2571092625,167891.10226384236,162371.36397384567,168995.40648883127,172154.13956796116
2023-05-05,153850.12075198,101530.83750617444,196573.0182007284,170318.2468174321,164920.96784322776,171777.26727465476,174735.54198971437
2023-05-08,153048.09071747537,100107.91971756336,196661.89449687488,170146.48735968783,164811.65636103036,171713.05182424712,174578.7575768659
2023-05-09,152406.73264808735,99749.77703147191,195761.29683278993,169460.61106543668,164148.9002991354,170968.5478102636,173857.41211239714
2023-05-10,153399.0946962184,100717.74396821375,196639.08368770726,170180.8850537902,164896.76095629946,171752.63009390578,174657.23933027117
2023-05-11,153872.06405910006,101782.51907073338,196305.4611003187,169892.15208102122,164848.38634168697,171589.89346971022,174577.21778460342
2023-05-12,153218.58531080064,100930.6744056385,195994.6493220978,169623.16067549383,164499.7641797955,171264.19232348332,174214.4222149369
2023-05-15,152874.33569260227,99885.28715822555,196574.43372398295,170124.93387745757,164683.4680211921,171623.01318070805,174479.33771703206
2023-05-16,152099.29621194277,99585.20151077771,195320.74422643453,169039.93091530853,163686.69697297015,170605.35552177363,173506.2059820586
2023-05-17,153032.90378456516,99294.81798524295,197643.26980766637,171049.95583793186,165486.7566491314,172410.71223504026,175176.67966592914
2023-05-18,153485.26690539095,98559.16934103254,199510.02010623153,172665.53099230342,166905.96795633913,173814.36157516853,176440.8203831114
2023-05-19,152934.32503433016,97862.18988035907,199221.55503119313,172415.87949446027,166642.1084103226,173520.91708998886,176118.74462621412
2023-05-22,152742.26003679004,97513.73292746123,199252.4412845015,172442.60993799893,166630.90083471782,173512.38941907158,176087.0887031376
2023-05-23,151844.12256976147,97794.47169160101,197016.42505889214,170507.45435685734,164760.96440858222,171774.38917823898,174479.01989868627
2023-05-24,150870.3268555327,97310.4554457912,195574.540584386,169259.578444221,163555.14475920843,170590.85469995276,173338.0967147203
2023-05-25,151542.31411468453,97068.49239186477,197287.30051709528,170536.99269792967,164987.4922308936,171919.5989074282,174565.6483873385
2023-05-26,153233.43456396152,97852.55331332379,199861.7196217397,171687.32406425517,167140.4283342987,174025.18024567794,176590.18832947637
2023-05-30,153815.1329466531,98830.18140018008,199865.03797953317,171690.17463499442,167109.77477102497,174120.105472402,176745.47320720088
2023-05-31,153744.97306288575,99691.66263231022,198644.137569832,170641.38387762845,166329.4468521682,173237.99658146966,175978.15445057515
2023-06-01,154909.20231299955,100082.82039372915,200601.66699908258,172322.96147098218,167830.32930638426,174817.54475486503,177485.51675175814
2023-06-02,155646.7559433053,98986.10367700587,203517.2968239719,174827.57657959117,169829.18149859004,177043.19487907994,179468.11805624556
2023-06-05,155343.17037843616,98801.70600013963,203109.53330546376,174477.29525770427,169468.62423702472,176702.42767152248,179138.0375178698
2023-06-06,155916.3696244284,99384.02178519698,203587.63208601368,174887.99671882627,169867.53580592357,177133.9487825994,179582.28819400104
2023-06-07,154671.4216299418,97908.77481538928,202811.55405773083,174169.0555823518,169219.99911174056,176387.1902447192,178778.29946869824
2023-06-08,155948.6624655491,99054.02672475703,204066.68228383307,175182.42129314042,170267.24120942538,177486.54943362664,179884.61957021142
2023-06-09,155979.59048177075,98918.14785181583,204300.96298511114,175383.5411430484,170462.7181399502,177661.21727343716,180036.4628655977
2023-06-12,157059.1605256758,99209.33442460353,206205.2826631701,177018.3172289091,172043.02392100508,179202.873672381,181488.88551874147
2023-06-13,157158.18519064208,98229.09233699534,207634.79871317334,178245.4949343253,173167.62292968587,180255.44790553953,182391.76243202883
2023-06-14,157705.6738948453,99015.20184838533,207804.9399673107,178391.5538427569,173327.5653195064,180459.5709029436,182640.35494346192
2023-06-15,159475.1019372795,99966.32937589462,210335.6170828595,180564.03070008318,175396.09160123748,182557.57191879945,184658.69617779853
2023-06-16,158877.00335071635,99578.11338961657,209563.34472365447,179901.06827883338,174762.01974391742,181908.78088263978,184027.4553856849
2023-06-20,158813.4116818462,100267.22626495511,208571.03971691392,179049.2173456157,173972.96165498195,181178.88924144141,183402.07522938043
2023-06-21,158436.4569515335,100509.86945073862,207477.02588353888,178110.05378342155,173060.42448327248,180329.02364557123,182631.7562094958
2023-06-22,158083.1684259774,99296.68629925998,208246.9313022199,178770.9842885966,173702.61683204703,180836.06961668536,183010.90045482866
2023-06-23,157911.138745665,100286.63050878124,206652.0078791273,177401.81150689826,172372.2617074577,179652.64487177023,181987.3381936661
2023-06-26,157532.98439457844,100393.40301598326,205724.7937367969,176605.83826573606,171598.85524293347,178923.71924292776,181319.00913875143
2023-06-27,158499.704719191,100131.35558637363,208081.5471344298,178629.00913306032,173564.6668389879,180777.28727638008,183019.1999533162
2023-06-28,158718.03014152998,100558.4046433831,208007.8703092953,178565.76076504745,173503.21163652363,180755.9225053419,183031.52878893176
2023-06-29,158084.14642924356,98743.46049122236,208938.40280941917,179364.58267286347,174279.38600465492,181338.3045905235,183435.26974339716
2023-06-30,159995.89907240032,99908.12483877597,211501.86901281524,181565.2075440487,176417.62057505632,183481.0619249102,185511.21774406222
2023-07-03,159777.69972986018,99341.72250030238,211749.46955586565,181777.7619020636,176624.1487672748,183607.52939880337,185580.04182831108
2023-07-05,159019.08331123003,98397.7404544723,211332.67917594733,181419.96538619619,176276.49620303523,183241.48626803962,185172.6033548166
2023-07-06,157396.05170770566,97006.10873128695,209658.3936294028,179982.66365375643,174879.94366350805,181791.22338398095,183704.04430611688
2023-07-07,156763.53362642246,96422.20324044317,209057.70125288892,179413.15512861157,174378.89504272383,181270.19389508094,183171.2334203397
2023-07-10,157078.01910851334,96548.71596021998,209560.4904718461,179728.01902120374,174789.5409150739,181703.26089744238,183591.8295049016
2023-07-11,158045.32206822836,97045.04832869479,210973.3915275828,180939.78325810144,175943.70243328292,182921.41674624349,184783.62215141862
2023-07-12,159430.83701475535,98125.25341057446,212536.96459138195,182280.77023860905,177236.964067402,184273.93745237985,186139.70232208175
2023-07-13,160900.18760441465,99156.84135621242,214337.18529698317,183824.7163349851,178719.56167432337,185829.38098005924,187686.16711510744
2023-07-14,160449.1496370929,98572.93586536864,214117.61675543274,183636.40498429406,178524.91107000248,185635.8188962126,187465.45801755146
2023-07-17,160871.0950071364,98621.57758468953,214943.12207112866,184344.39356910525,179183.09783011166,186345.51428314904,188144.87072439032
2023-07-18,161865.19289548256,99069.25184512397,216472.93142451183,185656.4233507907,180458.39324960392,187663.71074067353,189428.99073755933
2023-07-19,162772.3303426089,100188.38833005176,216983.3551869239,186094.18455030455,180883.89796021677,188111.67658993212,189925.37567025176
2023-07-20,161352.36943927713,98971.94382340302,215517.22117469634,184614.9613398066,179661.68423402883,186841.73244035454,188639.5441351415
2023-07-21,161402.9588888915,99001.14852145889,215587.06912545377,184493.95490842615,179719.91160168406,186901.99221528074,188698.7884227561
2023-07-24,161603.4036496008,98641.03918903372,216456.78053623036,185022.26820397252,180390.79590105973,187646.23619435757,189385.76693200885
2023-07-25,161783.78652648226,98456.12526750487,217066.03566816932,185404.91659407117,180765.99881334862,188168.16400490812,189871.7312303487
2023-07-26,161825.47196171642,98553.44967794527,217032.29516305262,185399.95410446712,180763.7999167128,188139.99128094802,189850.91910823307
2023-07-27,160023.89215120574,96636.29727694871,215637.93514142063,184088.07606267094,179405.77237459857,186925.82972087042,188574.77604122687
2023-07-28,161332.66015340184,97132.60506234433,217767.97276533258,185638.8314941227,180961.35276421838,188760.16002740434,190353.82912240343
2023-07-31,161623.5679141154,97366.19348063295,218087.8114049637,185901.32979720063,181222.77347335123,189036.9326585137,190632.10827220013
2023-08-01,160400.0326755068,95770.66969879829,217506.58827452472,185206.07854489985,180539.42703935708,188493.15628701373,190044.37315842637
2023-08-02,158358.63306655074,94745.99779276726,214496.39685517142,182954.28895765895,178347.6253034282,186052.59855929244,187507.54949341662
2023-08-03,156801.28023272622,92560.0785871875,213949.86564711863,182172.76512374647,177577.4537007813,185359.01067439903,186906.8641853679
2023-08-04,157234.17233233678,94199.54052586156,212815.9154937258,181701.96299412774,177128.7825006396,184693.32699591995,186093.124267047
2023-08-07,157598.52793378136,93272.47163850156,214736.38606006623,182843.99079639403,178232.27601012596,186052.3864345545,187600.8504208122
2023-08-08,157809.96488946863,94355.66766168045,213830.56720364888,182372.0919513406,177837.79416063344,185492.26658884424,186934.9584451005
2023-08-09,157382.81353405354,94843.59261707855,212325.47149397226,181088.42396714963,176931.6410647686,184397.2677159826,185736.61855337385
2023-08-10,156481.65956136122,93282.23112093269,212378.70445046312,181133.82536023835,176668.6308915777,184242.60125015108,185670.83185641587
2023-08-11,156246.0860949548,93067.5388961673,212151.5245707571,180940.0678892974,176476.75748497728,184041.207794716,185469.7545862201
2023-08-14,156705.400543693,92862.61434819277,213371.49676848802,181980.55936220632,177203.214677995,184952.63959644848,186454.432438429
2023-08-15,155195.9419321134,92296.59714462618,210906.86193461885,179878.51840320352,175206.58348859425,182988.5858784231,184396.49475863882
2023-08-16,154008.66948511094,91574.4773883199,209313.37724008007,178519.46510677415,173904.3543340933,181674.13786753328,183041.0051831824
2023-08-17,153008.32665420757,91184.17184031225,207698.9613656133,177142.55999841538,172595.87441452188,180385.17081354713,181691.619893843
2023-08-18,153184.68097614398,91506.15281694227,207668.07511230494,177116.21769056836,172581.31889796897,180401.7733875104,181688.88313005804
2023-08-21,153141.1090260519,90286.34862280673,209096.66295033798,178281.13315173535,173689.3482775049,181346.33831031542,182773.30000844336
2023-08-22,153275.71063139045,90979.21451489882,208515.90392588414,177968.05386068168,173245.22757637472,180987.01908814444,182346.25502988766
2023-08-23,155709.9777778337,93233.41732005759,210818.9370557418,179933.68965335065,175166.78481002417,183038.38229275087,184390.1208803805
2023-08-24,153994.17976452727,92618.63548177427,207981.74114233424,177512.14661694947,172868.87165517235,180782.04534695056,182023.67729980266
2023-08-25,154839.0203241238,92921.17943713926,209378.95541577457,178704.66718918807,174000.50223112837,181893.18128790084,183189.04847348778
2023-08-28,155521.5162168037,93018.77426145056,210690.63495616114,179824.18397757868,175056.7723678092,182912.94604985687,184270.0179336317
2023-08-29,157550.3209537415,93984.84830109618,213747.3994111191,182433.12847973398,177542.1922830598,185381.93872889708,186840.87519873108
2023-08-30,157882.560997995,93887.26986550434,214566.73211721322,183132.42788290948,178197.19957165475,185999.0718652003,187504.98990650897
2023-08-31,157968.38946464565,94306.87024952481,214224.08266841448,182839.9770222748,177935.15306715548,185788.42613818197,187253.78928457663
2023-09-01,157280.11958097582,92837.7034946322,214609.4994837401,183168.9297748335,178198.62872991594,185877.92744491858,187466.48607554217
2023-09-05,156079.05943608948,91535.94750889826,213709.3891309395,182400.6867548444,177426.1916869474,185079.2834692986,186638.19416089795
2023-09-06,155503.19614224296,91761.0629592324,212219.49289227487,181129.06224535976,176189.2473640519,183843.97184606147,185433.8903266855
2023-09-07,155329.69804172486,92015.5469948169,211537.9996637552,180547.40865771793,175623.45683566947,183284.44374038177,184893.643990998
2023-09-08,155682.48107822018,92367.89626858357,211839.78458056596,180804.9816932424,175874.00524964434,183549.14804147143,185165.45860478986
2023-09-11,155965.7436897147,91702.3257887317,213264.07943823683,182020.61550903783,177056.4858765531,184713.67301140804,186285.18606936443
2023-09-12,155700.97015188524,92230.88657400047,212049.35163813748,180983.8469053778,176047.99238740726,183719.07061209454,185327.4747511804
2023-09-13,155814.71374666106,92211.2938599007,212312.63896348426,181208.56229646283,176266.57926206768,183938.10389589195,185541.7078411277
2023-09-14,156272.00411835453,91545.71518568911,214102.41728442075,182736.13577465815,177752.49222424012,185407.67067406946,186960.72864084417
2023-09-15,154701.29680208536,90987.83498132833,211499.0147610069,180514.1350937286,175591.090719908,183214.49380794851,184789.72431610414
2023-09-18,155081.74709111202,91506.56253492845,211651.566398309,180644.33771852966,175717.74241336982,183360.7008090763,184950.9874089856
2023-09-19,154464.21699539284,90831.21618392601,211196.30163222595,180255.7698304901,175339.77168412931,182956.14003180576,184530.86122766376
2023-09-20,153687.86060991423,91115.06880476086,209212.15572472994,178562.30386897663,173692.4905162319,181310.45286854048,182925.9317682502
2023-09-21,150665.83634372224,88775.72660207108,205780.88094509614,175633.7152899025,170843.7714250511,178361.4609598355,179952.18604411592
2023-09-22,150864.9061272072,89490.27476999251,205308.49066816294,175230.53080053907,170451.58272352966,177993.20352678242,179615.4030078307
2023-09-25,149951.41221573515,87288.03239984279,206134.46008984395,175935.4946318699,171137.32053568045,178602.41043229678,180137.51309454802
2023-09-26,148325.07781987192,86984.58706490818,203097.1648809609,173343.1671060164,168615.69186914136,176056.35759302287,177629.01873658263
2023-09-27,148080.0806759623,86534.33977552044,203143.7379165656,173382.91713156793,168654.35781814923,176078.8381861758,177635.61585990546
2023-09-28,148806.95406969675,86798.61607097495,204340.89930512893,174404.6928257399,169648.26728965735,177087.64108194766,178634.48320947666
2023-09-29,148549.11912305714,86808.40833084498,203787.2208649056,173932.12899432017,169188.59138366426,176625.88297079073,178181.76267421828
2023-10-02,147694.51326699893,85355.22877177365,203803.3949584863,173945.9335622372,169202.01946859623,176576.88774195555,178091.05534876534
2023-10-03,145271.17525211792,83519.11039408643,201002.30649071943,171555.2081839118,166876.49478559042,174150.00234081244,175663.48456300175
2023-10-04,146746.53333193314,84697.35279570248,202632.3859421833,172946.47888390804,168229.82226641144,175562.3161855854,177082.99369956017
2023-10-05,146370.17604520332,84275.14660528982,202368.1471995671,172720.95145941613,168010.4455044021,175333.37763035906,176838.56708891335
2023-10-06,146902.73797550733,83253.99827394007,204759.1052083018,174761.63102229676,169995.47094337936,177404.92272895802,178750.36482812927
2023-10-09,148676.8147824133,85207.92696137736,206049.87677405964,175863.3028814288,171067.09762380517,178523.2575138803,179937.63644355745
2023-10-10,149117.89363738283,85090.12484598701,207122.98263280597,176779.1973416205,171958.01349122947,179453.0049932767,180816.7781400763
2023-10-11,150595.8753791162,86867.3257772596,208012.16328965747,177538.11188027685,172696.23064822206,180223.3982100294,181661.36888948173
2023-10-12,148578.82269018126,84510.80000222886,206712.82896847455,176429.13172048287,171617.4949816558,179097.64458547608,180442.0863232542
2023-10-13,148982.08672491735,86022.90520207454,205675.36644938384,175543.65880451,170756.1709914991,178198.77877999094,179678.75378828956
2023-10-16,149198.1281081403,84638.43534928786,207854.36725472377,177403.4331688915,172565.22494156854,180086.68246615137,181392.959495666
2023-10-17,148634.90332381096,83705.66318756004,207833.94659137938,177386.00415918283,172548.27126188396,180068.98984047305,181318.3131923083
2023-10-18,146871.81540997245,82969.25246789532,205049.009011894,175009.0635430816,170236.15539826502,177656.09769782098,178972.20199173072
2023-10-19,145035.57635571706,81270.56989149684,203309.60939564003,173524.48822406534,168792.0679344962,176149.06798989957,177430.1518497721
2023-10-20,144091.02877244842,81732.0434537063,200750.90027859123,171340.6333075664,166667.7718700192,173932.18199240442,175345.11597973687
2023-10-23,144512.54895508566,82713.93260761899,200412.5206048554,171051.82669441626,166386.84169142778,173639.00714281184,175126.41783690685
2023-10-24,145852.67206239837,83803.83981141173,201868.67633840334,172294.65372649586,167595.77391175352,174900.63209047218,176396.78570258725
2023-10-25,143367.26306592888,81938.25451615747,198973.95448814274,169773.0651738043,165192.5127542849,172392.62197954263,173890.04386283385
2023-10-26,142991.9714463183,83195.07263316572,196619.5912363331,168426.39876768694,163237.8690799242,170352.7828703695,172023.07307639418
2023-10-27,142332.7896929664,82841.58434339742,195675.76209973614,167558.9606316426,162454.28156423027,169535.0417746708,171221.52766099139
2023-10-30,143230.42650389907,82468.47875645019,198025.8323711836,167635.36647559004,164347.81923635871,171571.1614114002,173139.69120239763
2023-10-31,143602.09318416606,82065.90625193591,199308.04118151637,168421.88021065088,165074.43036004427,172682.07735669144,174173.9230331195
2023-11-01,145655.0302561271,83845.27868853534,201401.9713597876,170201.6413879743,166908.52558893024,174474.85972074344,176013.83107862124
2023-11-02,148597.81678935443,85756.68684336547,205200.1219206423,173110.75711497507,169885.6400342379,177691.74436006928,179269.6881516932
2023-11-03,149860.60635698252,86337.9619447379,207127.71651385396,174736.91287121119,171293.24694583245,179287.5677592948,180897.98215352732
2023-11-06,149536.57476932683,85500.5311583973,207490.80983129633,175043.22535532434,171273.34429701534,179498.6000041454,181146.04303841724
2023-11-07,150565.49800704356,86761.61034246197,208080.108405876,175540.3689313487,171837.44601379606,180088.94353317458,181710.9466903232
2023-11-08,151542.04922399868,88239.52047917993,208289.21135746242,175716.77219039795,172140.81603092107,180395.88322393596,181975.2208771711
2023-11-09,149535.91040117433,86209.88410225381,206605.4348435226,174296.30604051298,170686.64282267407,178857.96209919621,180458.61821507526
2023-11-10,151358.7408035999,86692.6875828245,209831.87644663287,177018.19403684506,173131.94042005623,181482.71791069987,183153.72465815448
2023-11-13,151158.29430478174,86495.62962018487,209656.49079486387,176870.23533837716,172956.01798865438,181323.88248217685,182996.64124609937
2023-11-14,154226.02427744237,88456.26129387629,213655.6920684635,180244.03820870753,176255.15709374283,184706.1349570225,186421.62517392563
2023-11-15,153651.8525262465,87214.84857314892,213996.90278870845,180531.89011427408,176536.6387080008,184861.46367635447,186626.58647858538
2023-11-16,154416.26288049173,88298.62639586821,214251.65056392938,180529.90406141485,176746.79275868935,185167.61021760947,186904.1521858728
2023-11-17,154792.6084850055,88712.4333675639,214526.33169121033,180804.8786462509,176973.39081826303,185426.32013690044,187156.68445871284
2023-11-20,155869.09023611248,89254.32637610342,216111.74094160838,182141.07698080066,178245.617137559,186744.88917174627,188499.87700761907
2023-11-21,155637.75006902037,89214.93608891076,215674.9940043308,181772.98241464148,177920.8655660342,186392.04526127866,188136.66248545903
2023-11-22,156241.88999347584,89530.18949620749,216550.87802470924,182511.18598510418,178611.46413724136,187122.01093122966,188879.71352166793
2023-11-24,155677.87374567444,88475.97692337191,216680.13154155936,182620.12210611298,178530.18983934648,187125.61621215672,188921.18323756053
2023-11-27,156353.23250364503,89953.8870600899,216256.70444605412,182263.25363213674,178431.77137629004,186926.93658509443,188662.95626965098
2023-11-28,156559.36987310907,90131.18842143526,216468.6616494489,182441.89322446968,178606.65566186432,187113.13713673744,188849.0258306543
2023-11-29,157134.18893266155,91264.25531789364,216263.82847292538,182269.25783126595,178437.64935698538,187056.57508303114,188750.00797040344
2023-11-30,156898.2897014239,90210.0181619789,217082.1865564508,182904.09028930674,179112.87042279038,187611.02077340466,189360.71067423353
2023-12-01,158513.65431352676,91909.06948456494,218357.27133991226,184052.48408277624,180164.933234673,188783.48920672937,190519.23660280925
2023-12-04,157734.289903596,91543.35521008863,217176.28404492963,183057.03454277266,179181.55002343553,187789.60246718428,189521.02949703703
2023-12-05,158842.5880415887,93510.22279152992,217052.73903169623,182952.8989376604,179147.18060098626,187816.67598722383,189540.8070139305
2023-12-06,159177.85561960057,94755.58519364419,216204.8870128178,182238.2478099393,178511.6033123655,187201.69711830438,188917.57954871075
2023-12-07,159675.60278801064,94211.96317520295,217927.64842950596,183690.35662352593,179867.85655218002,188581.1315505441,190306.99276084732
2023-12-08,159643.1337797301,93441.03781238128,218820.17064945019,184442.66008780623,180554.5377863615,189263.8065757325,190996.50762992774
2023-12-11,159934.74231939338,93243.34888404292,219678.92915897846,185166.5042535444,181223.92111620252,189956.21436295516,191693.63944381953
2023-12-12,160580.07745151373,93520.09699499718,220689.31109383862,186018.1512073749,182057.4347206312,190804.16265712134,192545.40732333282
2023-12-13,163316.5871197585,95714.28430953833,223701.86945371592,188557.42478492673,184542.6418393042,193421.8819748574,195169.8422417945
2023-12-14,165075.99847179407,98204.10773419726,224294.02228010396,189056.5480702864,185031.13774334436,194070.96062359083,195813.21458942728
2023-12-15,165132.56960756122,98313.16646776225,224276.91997455308,189042.13260428948,185017.0292128452,194064.04148288362,195805.8425597693
2023-12-18,165151.35608575042,97529.85123303809,225292.5231017456,189898.18048057493,185854.85003486183,194846.99733367976,196596.26090161075
2023-12-19,166092.53668233592,98055.38010520903,226614.1809208118,191012.2006513431,186945.1503802888,195966.86633390991,197720.5680736353
2023-12-20,164902.21108638874,98719.7132367426,223286.51780235142,188207.32651371998,184199.99789438635,193277.16021393467,195012.90364249772
2023-12-21,165626.81290123408,98095.04080627255,225586.69668040072,190146.13823151565,186097.52824536097,195125.55033142806,196874.27185425913
2023-12-22,165540.3658593791,97648.84972494812,225961.18379977724,190461.79194964148,186406.46103395722,195403.96847981316,197155.97877500934
2023-12-26,166160.42511251257,97926.48282675254,226917.3813608771,191267.76710821706,187195.27529141775,196207.4711286147,197963.0424956264
2023-12-27,167344.65739918567,99661.70405315976,227241.97708685548,191541.36756732874,187463.0502230626,196587.4786816629,198338.65781315297
2023-12-28,166955.1950063228,98937.87167567118,227326.0962966547,191612.27131799213,187532.44428420163,196609.26237078386,198363.3087834073
2023-12-29,166119.6867921184,98045.45673558342,226683.56476558413,191070.6840208558,187002.3885162352,196023.20511981953,197777.2678928291
2024-01-02,165156.84318401307,97480.2507736295,225400.4045379819,189989.1133183223,185943.8467218233,194918.84643635366,196678.68270396118
2024-01-03,164637.98636466655,97886.78934825012,223593.52391149453,188466.10075407225,184453.26228855716,193374.2154205018,195186.60144345116
2024-01-04,163293.00570656103,96399.4556978497,222826.9600559062,187819.96709906118,183820.88617389058,192703.82427451984,194469.86858993335
2024-01-05,162846.92545691028,95477.3280094032,223233.7721571449,188162.86741709712,184156.4854251535,193044.04263273443,194763.9089886201
2024-01-08,164870.53153457821,96419.29424274119,226384.63410058175,190761.4709256051,186746.44816263614,195752.59520935788,197449.09184044076
2024-01-09,164306.82856965924,95804.55337625649,226050.06009592375,190357.32066133924,186459.8112158432,195460.30952963047,197138.00320711028
2024-01-10,164567.5036486992,95358.32951749316,227330.85338300196,191435.87988997105,187466.7254704181,196553.77268795852,198187.68115761556
2024-01-11,164863.308945484,95893.77356492997,227178.30174569986,191307.41577486752,187362.36341574238,196427.9169769001,198086.98431184527
2024-01-12,164810.63058806336,95705.36884615876,227348.90710582232,191451.08297508676,187492.32422817618,196572.3972520993,198220.2992929681
2024-01-16,163295.3121045704,94019.72349608096,226500.59098095878,190736.71384581376,186761.2989804638,195830.14968466194,197425.1264923629
2024-01-17,162635.18397047353,93870.97128401356,225228.36044930565,189665.3653349296,185742.32256300063,194738.61628123894,196352.60567092648
2024-01-18,162915.73574481468,92998.41947189646,227211.55493953222,191335.41837251635,187294.17212019968,196430.09604611187,197968.77789746458
2024-01-19,164347.3168860071,93295.86653551321,230009.3250495056,193691.42757567656,189534.02708726464,198830.22425878033,200325.86831714178
2024-01-22,164945.5305059112,93851.15732220124,230514.04030830096,194116.44955673866,189945.37543944694,199267.76458313788,200776.38797188
2024-01-23,164737.61161806245,93107.50278854062,231187.45809267988,194683.5363562983,190500.27697043557,199838.06096663862,201302.61330670642
2024-01-24,164450.52040741654,92562.11078839902,231375.16575835325,194841.60545077242,190654.94955776044,199993.95165680436,201432.2384079535
2024-01-25,165395.52401871647,93166.96925705674,232592.28370427585,195866.54351544863,191657.86428210067,201042.40431440398,202481.62932868107
2024-01-26,165207.91763190558,92988.48790791113,232440.6834842432,195738.88059120593,191532.94451290878,200910.87503390087,202345.718079345
2024-01-29,166705.90050674218,94059.40058586394,234197.18540604805,197218.0352502641,192980.31585979555,202425.7647635505,203870.14959953536
2024-01-30,167221.9492793794,94912.12204744927,234056.5148819645,197040.44637742586,192864.40224570688,202312.97376817514,203795.40242488604
2024-01-31,166196.34512711398,95844.19768860056,230286.86042859493,194695.16162378681,189758.17743846905,199091.2075616627,200686.73996378333
2024-02-01,168735.36272584024,97724.2624174869,233163.99266202026,197023.1594832407,192128.9569429886,201565.39346683322,203190.0947672344
2024-02-02,168367.69398061337,95565.64681850706,235655.22076883566,198252.8163767032,194181.7484233751,203559.74304649912,205166.68541430138
2024-02-05,166729.75117314368,93635.85052045656,234904.34369554368,197346.4841948426,193514.629076421,202861.8591704651,204440.76627622638
2024-02-06,167588.56744869926,94551.02119749751,235447.06923451868,197901.99114443242,194044.8241541511,203348.29358988625,204941.25791200183
2024-02-07,168131.5442906195,94093.4399561569,237387.49635821834,199055.06233344384,195298.12446235382,204947.59367339697,206542.5598350849
2024-02-08,167820.2955778938,93546.30255739411,237522.94568996955,199168.6398199938,195296.8811549285,205039.91027643986,206628.3500705183
2024-02-09,168291.85472646894,93357.3160390825,238886.88356427828,200312.3341710214,196200.678821191,206169.04250905867,207760.60576165296
2024-02-12,168266.34085211306,93466.72713011561,238660.19099585657,200122.2470601585,196035.18308640286,205984.30084520392,207576.35421242457
2024-02-13,165746.22579325855,91865.19688260334,235396.69052983617,197385.7242918799,193421.28967434107,203205.60297842286,204763.60985206236
2024-02-14,167054.47617383965,92332.73427100845,237651.73510083457,199276.632804464,195182.78119342754,205101.68658896134,206674.94990471742
2024-02-15,167986.27542136132,92810.21961211834,239035.16542651746,200436.67203962756,196276.7548702549,206272.0507044098,207857.14051275654
2024-02-16,167117.4476147181,92273.05474913951,237886.9672193821,199473.88053123408,195358.94691761912,205295.40708739514,206868.8586287196
2024-02-20,166543.30104903458,92352.60559333884,236458.37938134905,198275.97564782205,194249.84987518672,204108.31460120072,205676.9627449781
2024-02-21,166229.79849686104,91696.08988098185,236757.31004635143,198526.63612096524,194495.4205204382,204332.7163902743,205894.09039426257
2024-02-22,168731.77356997353,92143.71497525794,241758.3072940869,202659.27524244014,198603.7247689087,208515.5512172924,210103.13531756742
2024-02-23,169604.70098778192,93377.21194449207,241842.42650388612,202925.63987775217,198672.8284476105,208631.8844014367,210235.7721092078
2024-02-26,169013.31982648344,93098.677463118,240926.62936878917,202157.2109369568,197910.607821048,207858.54005846783,209455.08476359042
2024-02-27,168749.12761966872,92442.15355640129,241337.73445039004,202502.1618330706,198213.7948924976,208176.387706098,209766.11615613202
2024-02-28,168970.93810826913,93029.04998854428,240937.55906473825,202166.38184867895,197916.81988975746,207865.03382215684,209460.7222447682
2024-02-29,169969.76875939744,93685.59028398045,242197.44437718776,203223.5290039457,198940.52353104405,208939.1944344228,210548.5217185202
2024-03-01,171218.0468895276,94269.3482763492,244136.92008361797,204850.9082625986,200501.293582165,210570.2602693521,212201.55301145045
2024-03-04,170832.98569096782,93890.14608576741,243845.60075677122,204606.46744357553,200246.57761497027,210309.59941332924,211938.5547309526
2024-03-05,170646.44178693573,95227.29351114875,241360.0579482733,202520.89307951796,198205.44404777634,208364.1894980544,209925.28800932472
2024-03-06,171570.6776568568,95786.10787251806,242600.91491533373,203562.0738916591,199224.43869107685,209410.10495890334,210992.22899482973
2024-03-07,172608.81071741952,95696.29768994443,245100.70577757419,205659.60354191074,201277.2727933256,211443.12057964207,213080.33963671606
2024-03-08,171790.3809594654,95526.68263802005,243500.56116214924,204316.95091194785,199963.2302929342,210127.9291181926,211732.26096982238
2024-03-11,171636.42370011983,95476.77898730169,243227.29555812283,204087.65864774399,199738.82393983062,209902.05104951447,211500.98596778448
2024-03-12,172293.23430334672,94678.47626864258,245951.8761542461,206373.8053295295,201976.2558972521,212075.2134780132,213741.5371894148
2024-03-13,171774.048816562,94219.44462563084,245478.53446004345,205976.63280870486,201587.54659098457,211661.25697129595,213322.1365449888
2024-03-14,170483.62579193147,92772.54194610799,244773.74311107182,205385.2550362524,201008.77028693724,210998.38141051334,212659.15444701532
2024-03-15,169765.68743607803,92742.58336695752,243186.89513211994,204053.7593753273,199705.64701551394,209702.5406416567,211329.25110754085
2024-03-18,170251.82192839665,92463.18028345273,244723.3644063893,205342.98316926984,200967.399176833,210938.45333969122,212601.376704455
